request_id,timestamp,pickup_zone_id,pickup_zone_name,pickup_lat,pickup_lon,dropoff_zone_id,dropoff_zone_name,dropoff_lat,dropoff_lon,trip_distance_km,trip_duration_min,surge_multiplier,base_fare,total_fare,tip,driver_earnings,passenger_count,weather,hour,day_of_week,is_weekend
REQ_202609051140_10_002,2026-09-05 11:40:14,10,Convention Center Arena,37.78495,-122.38548,6,University Campus & Med,37.77634,-122.46636,7.17,18.9,1.0,23.03,23.03,3.45,20.72,1,Clear,11,5,1
REQ_202609051140_3_015,2026-09-05 11:40:26,3,Metro Int'l Airport,37.61872,-122.37794,10,Convention Center Arena,37.79918,-122.39135,20.1,50.8,1.1,57.46,63.21,9.48,56.89,1,Clear,11,5,1
REQ_202609051141_9_014,2026-09-05 11:41:12,9,Central Railway Station,37.78553,-122.39321,10,Convention Center Arena,37.77554,-122.42164,2.73,9.2,1.1,11.64,12.81,0.0,9.61,2,Clear,11,5,1
REQ_202609051141_9_019,2026-09-05 11:41:42,9,Central Railway Station,37.77744,-122.39862,8,Sunset Residential District,37.73401,-122.46396,7.5,20.0,1.1,24.01,26.41,3.96,23.77,1,Clear,11,5,1
REQ_202609051141_3_034,2026-09-05 11:41:57,3,Metro Int'l Airport,37.62584,-122.38219,2,Midtown Tech Hub,37.77996,-122.45309,18.24,46.7,1.1,52.67,57.94,8.69,52.14,1,Clear,11,5,1
REQ_202609051142_3_013,2026-09-05 11:42:14,3,Metro Int'l Airport,37.60794,-122.39962,5,Mission Nightlife & Arts,37.76368,-122.41981,17.41,44.6,1.1,50.45,55.49,0.0,41.62,3,Clear,11,5,1
REQ_202609051142_4_003,2026-09-05 11:42:21,4,Waterfront & Pier Dining,37.80428,-122.41631,7,Marina & Golden Gate View,37.80639,-122.4301,1.23,4.0,1.0,7.12,7.12,1.07,6.41,1,Clear,11,5,1
REQ_202609051142_7_000,2026-09-05 11:42:54,7,Marina & Golden Gate View,37.80784,-122.43672,8,Sunset Residential District,37.73886,-122.47973,8.55,23.3,1.0,27.05,27.05,0.0,20.29,1,Clear,11,5,1
REQ_202609051143_9_025,2026-09-05 11:43:19,9,Central Railway Station,37.77165,-122.39253,7,Marina & Golden Gate View,37.78758,-122.44997,5.35,15.3,1.1,18.48,20.33,0.0,15.25,1,Clear,11,5,1
REQ_202609051143_3_017,2026-09-05 11:43:37,3,Metro Int'l Airport,37.60919,-122.38402,1,Downtown Financial,37.81016,-122.38924,22.35,59.2,1.1,64.45,70.9,0.0,53.18,2,Clear,11,5,1
REQ_202609051144_9_010,2026-09-05 11:44:06,9,Central Railway Station,37.77935,-122.38738,10,Convention Center Arena,37.76873,-122.38749,1.2,4.7,1.1,7.3,8.04,1.21,7.24,4,Clear,11,5,1
REQ_202609051144_1_002,2026-09-05 11:44:24,1,Downtown Financial,37.78767,-122.3897,5,Mission Nightlife & Arts,37.74598,-122.42352,5.51,16.0,1.0,19.01,19.01,0.0,14.26,2,Clear,11,5,1
REQ_202609051144_4_004,2026-09-05 11:44:28,4,Waterfront & Pier Dining,37.80453,-122.42554,10,Convention Center Arena,37.77815,-122.39599,3.92,11.5,1.0,14.58,14.58,2.19,13.12,1,Clear,11,5,1
REQ_202609051145_3_035,2026-09-05 11:45:16,3,Metro Int'l Airport,37.6132,-122.38609,10,Convention Center Arena,37.78647,-122.40252,19.32,50.1,1.1,55.81,61.39,9.21,55.25,1,Clear,11,5,1
REQ_202609051145_3_012,2026-09-05 11:45:20,3,Metro Int'l Airport,37.62986,-122.37244,10,Convention Center Arena,37.77336,-122.4204,16.5,43.5,1.1,48.43,53.28,0.0,39.96,1,Clear,11,5,1
REQ_202609051145_3_026,2026-09-05 11:45:21,3,Metro Int'l Airport,37.59653,-122.38351,1,Downtown Financial,37.78399,-122.4207,21.1,56.6,1.1,61.29,67.42,0.0,50.56,3,Clear,11,5,1
REQ_202609051145_3_004,2026-09-05 11:45:21,3,Metro Int'l Airport,37.62491,-122.38979,7,Marina & Golden Gate View,37.7894,-122.45193,19.09,49.3,1.1,55.12,60.63,9.09,54.56,4,Clear,11,5,1
REQ_202609051145_6_000,2026-09-05 11:45:55,6,University Campus & Med,37.76858,-122.46505,3,Metro Int'l Airport,37.59136,-122.36127,21.72,55.2,1.0,61.92,61.92,9.29,55.73,2,Clear,11,5,1
REQ_202609051146_9_030,2026-09-05 11:46:08,9,Central Railway Station,37.77738,-122.39563,1,Downtown Financial,37.77256,-122.36227,2.98,9.7,1.1,12.26,13.49,0.0,10.12,4,Clear,11,5,1
REQ_202609051146_9_000,2026-09-05 11:46:12,9,Central Railway Station,37.78336,-122.39132,3,Metro Int'l Airport,37.64175,-122.38357,15.76,41.1,1.1,46.25,50.88,7.63,45.79,1,Clear,11,5,1
REQ_202609051146_3_029,2026-09-05 11:46:30,3,Metro Int'l Airport,37.62266,-122.38021,1,Downtown Financial,37.8201,-122.40941,22.1,55.4,1.1,62.68,68.94,0.0,51.7,1,Clear,11,5,1
REQ_202609051147_6_006,2026-09-05 11:47:49,6,University Campus & Med,37.76089,-122.43538,4,Waterfront & Pier Dining,37.81857,-122.40717,6.88,20.5,1.0,23.05,23.05,0.0,17.29,1,Clear,11,5,1
REQ_202609051148_9_013,2026-09-05 11:48:13,9,Central Railway Station,37.77421,-122.39901,8,Sunset Residential District,37.75084,-122.45117,5.27,16.4,1.1,18.73,20.6,0.0,15.45,1,Clear,11,5,1
REQ_202609051148_10_000,2026-09-05 11:48:34,10,Convention Center Arena,37.78755,-122.41172,5,Mission Nightlife & Arts,37.7391,-122.41683,5.41,15.1,1.0,18.52,18.52,2.78,16.67,2,Clear,11,5,1
REQ_202609051148_3_007,2026-09-05 11:48:49,3,Metro Int'l Airport,37.62665,-122.36422,5,Mission Nightlife & Arts,37.77051,-122.4045,16.38,44.0,1.1,48.39,53.23,0.0,39.92,2,Clear,11,5,1
REQ_202609051149_7_010,2026-09-05 11:49:15,7,Marina & Golden Gate View,37.7937,-122.43829,2,Midtown Tech Hub,37.77474,-122.41199,3.13,10.3,1.0,12.74,12.74,1.91,11.46,1,Clear,11,5,1
REQ_202609051149_3_016,2026-09-05 11:49:47,3,Metro Int'l Airport,37.60858,-122.38748,6,University Campus & Med,37.73967,-122.45066,15.6,42.8,1.1,46.56,51.22,7.68,46.1,3,Clear,11,5,1
REQ_202609051149_4_013,2026-09-05 11:49:48,4,Waterfront & Pier Dining,37.80101,-122.41396,1,Downtown Financial,37.77043,-122.39536,3.77,8.5,1.0,13.27,13.27,0.0,9.95,2,Clear,11,5,1
REQ_202609051150_8_004,2026-09-05 11:50:36,8,Sunset Residential District,37.75759,-122.47587,7,Marina & Golden Gate View,37.80199,-122.42522,6.65,20.5,1.0,22.64,22.64,0.0,16.98,1,Clear,11,5,1
REQ_202609051150_4_006,2026-09-05 11:50:50,4,Waterfront & Pier Dining,37.7991,-122.4188,10,Convention Center Arena,37.77938,-122.39633,2.95,9.9,1.0,12.28,12.28,0.0,9.21,3,Clear,11,5,1
REQ_202609051151_8_012,2026-09-05 11:51:09,8,Sunset Residential District,37.74745,-122.49185,1,Downtown Financial,37.79413,-122.39747,9.79,29.2,1.0,31.33,31.33,0.0,23.5,1,Clear,11,5,1
REQ_202609051151_6_010,2026-09-05 11:51:09,6,University Campus & Med,37.77725,-122.45363,5,Mission Nightlife & Arts,37.73898,-122.43196,4.66,14.9,1.0,17.11,17.11,2.57,15.4,1,Clear,11,5,1
REQ_202609051152_2_001,2026-09-05 11:52:00,2,Midtown Tech Hub,37.78157,-122.40663,6,University Campus & Med,37.75257,-122.47387,6.73,20.3,1.0,22.72,22.72,3.41,20.45,1,Clear,11,5,1
REQ_202609051152_9_007,2026-09-05 11:52:13,9,Central Railway Station,37.77293,-122.3981,6,University Campus & Med,37.763,-122.47038,6.45,18.8,1.1,21.69,23.86,0.0,17.9,1,Clear,11,5,1
REQ_202609051152_9_006,2026-09-05 11:52:44,9,Central Railway Station,37.77423,-122.39095,4,Waterfront & Pier Dining,37.82372,-122.41106,5.78,15.5,1.1,19.33,21.26,3.19,19.14,1,Clear,11,5,1
REQ_202609051153_9_020,2026-09-05 11:53:47,9,Central Railway Station,37.77521,-122.39483,5,Mission Nightlife & Arts,37.76832,-122.4223,2.53,8.9,1.1,11.17,12.29,0.0,9.22,1,Clear,11,5,1
REQ_202609051154_6_008,2026-09-05 11:54:07,6,University Campus & Med,37.77508,-122.44683,8,Sunset Residential District,37.74502,-122.47439,4.13,11.0,1.0,14.78,14.78,0.0,11.08,1,Clear,11,5,1
REQ_202609051154_4_010,2026-09-05 11:54:56,4,Waterfront & Pier Dining,37.81135,-122.40556,1,Downtown Financial,37.83022,-122.39861,2.19,7.7,1.0,10.13,10.13,1.52,9.12,2,Clear,11,5,1
REQ_202609051155_5_004,2026-09-05 11:55:13,5,Mission Nightlife & Arts,37.7623,-122.40984,3,Metro Int'l Airport,37.61247,-122.37456,16.95,44.0,1.0,49.4,49.4,0.0,37.05,2,Clear,11,5,1
REQ_202609051155_7_001,2026-09-05 11:55:14,7,Marina & Golden Gate View,37.80441,-122.43102,1,Downtown Financial,37.78032,-122.40623,3.45,8.2,1.0,12.58,12.58,1.89,11.32,1,Clear,11,5,1
REQ_202609051156_7_006,2026-09-05 11:56:07,7,Marina & Golden Gate View,37.80379,-122.43489,4,Waterfront & Pier Dining,37.79482,-122.39342,3.78,11.6,1.0,14.36,14.36,2.15,12.92,2,Clear,11,5,1
REQ_202609051156_9_002,2026-09-05 11:56:10,9,Central Railway Station,37.77106,-122.40081,4,Waterfront & Pier Dining,37.81522,-122.44511,6.27,15.9,1.1,20.34,22.38,3.36,20.14,1,Clear,11,5,1
REQ_202609051156_5_000,2026-09-05 11:56:34,5,Mission Nightlife & Arts,37.76971,-122.41351,8,Sunset Residential District,37.75395,-122.47526,5.7,15.6,1.0,19.23,19.23,2.88,17.3,1,Clear,11,5,1
REQ_202609051156_6_007,2026-09-05 11:56:36,6,University Campus & Med,37.75707,-122.4701,8,Sunset Residential District,37.74981,-122.49853,2.63,7.4,1.0,10.82,10.82,0.0,8.12,1,Clear,11,5,1
REQ_202609051156_3_010,2026-09-05 11:56:39,3,Metro Int'l Airport,37.61081,-122.38488,7,Marina & Golden Gate View,37.78316,-122.436,19.69,50.1,1.1,56.47,62.12,9.32,55.91,2,Clear,11,5,1
REQ_202609051157_3_011,2026-09-05 11:57:08,3,Metro Int'l Airport,37.61914,-122.39649,7,Marina & Golden Gate View,37.78975,-122.4493,19.53,51.7,1.1,56.75,62.43,0.0,46.82,2,Clear,11,5,1
REQ_202609051157_1_001,2026-09-05 11:57:09,1,Downtown Financial,37.79342,-122.4038,10,Convention Center Arena,37.77044,-122.39754,2.61,9.8,1.0,11.63,11.63,1.74,10.46,1,Clear,11,5,1
REQ_202609051157_9_024,2026-09-05 11:57:16,9,Central Railway Station,37.77155,-122.39563,6,University Campus & Med,37.76694,-122.44057,3.98,12.4,1.1,15.01,16.51,2.48,14.86,2,Clear,11,5,1
REQ_202609051157_4_007,2026-09-05 11:57:32,4,Waterfront & Pier Dining,37.80126,-122.42781,9,Central Railway Station,37.7905,-122.37646,4.67,14.9,1.0,17.12,17.12,2.57,15.41,1,Clear,11,5,1
REQ_202609051157_5_005,2026-09-05 11:57:49,5,Mission Nightlife & Arts,37.7554,-122.42652,9,Central Railway Station,37.75043,-122.39917,2.47,7.3,1.0,10.5,10.5,1.58,9.46,1,Clear,11,5,1
REQ_202609051158_3_003,2026-09-05 11:58:01,3,Metro Int'l Airport,37.63977,-122.37888,4,Waterfront & Pier Dining,37.84182,-122.42755,22.87,59.8,1.1,65.6,72.16,10.82,64.94,3,Clear,11,5,1
REQ_202609051158_8_008,2026-09-05 11:58:06,8,Sunset Residential District,37.7629,-122.49859,9,Central Railway Station,37.75502,-122.39857,8.84,25.0,1.0,28.16,28.16,0.0,21.12,1,Clear,11,5,1
REQ_202609051158_10_004,2026-09-05 11:58:39,10,Convention Center Arena,37.7813,-122.40617,6,University Campus & Med,37.7413,-122.4609,6.55,18.3,1.0,21.7,21.7,3.26,19.53,1,Clear,11,5,1
REQ_202609051158_3_014,2026-09-05 11:58:41,3,Metro Int'l Airport,37.61472,-122.40123,5,Mission Nightlife & Arts,37.78016,-122.39512,18.4,46.0,1.1,52.73,58.0,8.7,52.2,1,Clear,11,5,1
REQ_202609051159_3_001,2026-09-05 11:59:19,3,Metro Int'l Airport,37.62546,-122.40006,7,Marina & Golden Gate View,37.8007,-122.42796,19.64,51.0,1.1,56.7,62.37,9.36,56.14,1,Clear,11,5,1
REQ_202609051159_8_006,2026-09-05 11:59:28,8,Sunset Residential District,37.73282,-122.49027,9,Central Railway Station,37.78212,-122.38281,10.92,29.8,1.0,33.59,33.59,0.0,25.19,1,Clear,11,5,1
REQ_202609051159_8_005,2026-09-05 11:59:29,8,Sunset Residential District,37.75594,-122.49317,6,University Campus & Med,37.7487,-122.43543,5.14,14.6,1.0,17.86,17.86,0.0,13.4,2,Clear,11,5,1
REQ_202609051159_3_043,2026-09-05 11:59:38,3,Metro Int'l Airport,37.61733,-122.38388,4,Waterfront & Pier Dining,37.79409,-122.43206,20.11,52.4,1.1,58.03,63.84,9.58,57.46,1,Clear,11,5,1
REQ_202609051159_9_027,2026-09-05 11:59:42,9,Central Railway Station,37.78107,-122.39688,5,Mission Nightlife & Arts,37.77277,-122.4238,2.54,8.8,1.1,11.15,12.27,1.84,11.04,1,Clear,11,5,1
REQ_202609051200_4_011,2026-09-05 12:00:02,4,Waterfront & Pier Dining,37.81287,-122.41163,6,University Campus & Med,37.76078,-122.44509,6.5,18.4,1.37,21.63,29.64,4.45,26.68,2,Clear,12,5,1
REQ_202609051200_7_016,2026-09-05 12:00:18,7,Marina & Golden Gate View,37.80851,-122.42003,5,Mission Nightlife & Arts,37.75814,-122.4213,5.6,16.6,1.0,19.39,19.39,0.0,14.54,1,Clear,12,5,1
REQ_202609051200_10_002,2026-09-05 12:00:28,10,Convention Center Arena,37.79268,-122.40208,1,Downtown Financial,37.78489,-122.3951,1.2,5.7,1.0,7.66,7.66,1.15,6.89,1,Clear,12,5,1
REQ_202609051200_9_006,2026-09-05 12:00:38,9,Central Railway Station,37.77792,-122.39319,6,University Campus & Med,37.73837,-122.45752,7.16,20.7,1.07,23.64,25.3,0.0,18.98,1,Clear,12,5,1
REQ_202609051200_9_019,2026-09-05 12:00:46,9,Central Railway Station,37.78032,-122.39081,2,Midtown Tech Hub,37.76076,-122.38511,2.23,7.9,1.07,10.28,11.0,1.65,9.9,2,Clear,12,5,1
REQ_202609051200_3_038,2026-09-05 12:00:48,3,Metro Int'l Airport,37.63813,-122.38542,10,Convention Center Arena,37.78388,-122.40154,16.27,43.4,1.07,47.97,51.33,7.7,46.2,1,Clear,12,5,1
REQ_202609051201_4_026,2026-09-05 12:01:53,4,Waterfront & Pier Dining,37.81522,-122.42024,2,Midtown Tech Hub,37.82182,-122.43103,1.2,5.5,1.37,7.58,10.39,0.0,7.79,1,Clear,12,5,1
REQ_202609051202_4_015,2026-09-05 12:02:11,4,Waterfront & Pier Dining,37.80217,-122.42486,5,Mission Nightlife & Arts,37.75386,-122.40084,5.77,16.0,1.37,19.49,26.7,0.0,20.02,2,Clear,12,5,1
REQ_202609051202_4_018,2026-09-05 12:02:49,4,Waterfront & Pier Dining,37.80529,-122.41799,9,Central Railway Station,37.79222,-122.41812,1.45,5.3,1.37,7.97,10.92,1.64,9.83,1,Clear,12,5,1
REQ_202609051202_3_023,2026-09-05 12:02:54,3,Metro Int'l Airport,37.61488,-122.37154,2,Midtown Tech Hub,37.77517,-122.4428,18.89,50.5,1.07,55.18,59.05,8.86,53.15,1,Clear,12,5,1
REQ_202609051203_3_043,2026-09-05 12:03:04,3,Metro Int'l Airport,37.6357,-122.35534,5,Mission Nightlife & Arts,37.76211,-122.38999,14.38,38.2,1.07,42.76,45.75,6.86,41.17,1,Clear,12,5,1
REQ_202609051203_4_000,2026-09-05 12:03:21,4,Waterfront & Pier Dining,37.81252,-122.41486,6,University Campus & Med,37.75169,-122.44307,7.2,22.0,1.37,24.17,33.11,4.97,29.8,3,Clear,12,5,1
REQ_202609051203_9_026,2026-09-05 12:03:22,9,Central Railway Station,37.77198,-122.39243,4,Waterfront & Pier Dining,37.81602,-122.39922,4.93,14.3,1.07,17.38,18.6,2.79,16.74,2,Clear,12,5,1
REQ_202609051203_9_011,2026-09-05 12:03:35,9,Central Railway Station,37.76834,-122.40528,8,Sunset Residential District,37.76573,-122.51293,9.47,23.4,1.07,28.73,30.74,4.61,27.66,1,Clear,12,5,1
REQ_202609051203_6_005,2026-09-05 12:03:37,6,University Campus & Med,37.75852,-122.44143,5,Mission Nightlife & Arts,37.78044,-122.39905,4.45,14.6,1.0,16.62,16.62,2.49,14.96,1,Clear,12,5,1
REQ_202609051203_4_021,2026-09-05 12:03:53,4,Waterfront & Pier Dining,37.80758,-122.40961,7,Marina & Golden Gate View,37.81187,-122.40952,1.2,4.3,1.37,7.17,9.82,0.0,7.37,1,Clear,12,5,1
REQ_202609051204_5_011,2026-09-05 12:04:03,5,Mission Nightlife & Arts,37.76779,-122.40875,6,University Campus & Med,37.76144,-122.43855,2.71,8.7,1.0,11.43,11.43,1.71,10.28,1,Clear,12,5,1
REQ_202609051204_2_005,2026-09-05 12:04:36,2,Midtown Tech Hub,37.78222,-122.42658,9,Central Railway Station,37.78408,-122.40963,1.5,7.9,1.0,8.97,8.97,1.35,8.08,1,Clear,12,5,1
REQ_202609051205_3_019,2026-09-05 12:05:02,3,Metro Int'l Airport,37.61053,-122.37278,10,Convention Center Arena,37.78293,-122.40383,19.36,50.7,1.07,56.1,60.03,0.0,45.02,1,Clear,12,5,1
REQ_202609051205_9_005,2026-09-05 12:05:58,9,Central Railway Station,37.78286,-122.39085,5,Mission Nightlife & Arts,37.75302,-122.43619,5.19,16.1,1.07,18.47,19.76,2.96,17.78,1,Clear,12,5,1
REQ_202609051206_5_000,2026-09-05 12:06:10,5,Mission Nightlife & Arts,37.76445,-122.40997,2,Midtown Tech Hub,37.77728,-122.41558,1.51,7.2,1.0,8.74,8.74,1.31,7.86,1,Clear,12,5,1
REQ_202609051206_9_013,2026-09-05 12:06:15,9,Central Railway Station,37.77816,-122.38784,6,University Campus & Med,37.75884,-122.47025,7.56,20.5,1.07,24.28,25.97,3.9,23.38,2,Clear,12,5,1
REQ_202609051206_3_015,2026-09-05 12:06:30,3,Metro Int'l Airport,37.62299,-122.39755,6,University Campus & Med,37.75006,-122.48688,16.17,41.7,1.07,47.2,50.5,0.0,37.88,1,Clear,12,5,1
REQ_202609051207_6_001,2026-09-05 12:07:09,6,University Campus & Med,37.75639,-122.45536,4,Waterfront & Pier Dining,37.79161,-122.42293,4.84,14.8,1.0,17.4,17.4,2.61,15.66,1,Clear,12,5,1
REQ_202609051207_6_008,2026-09-05 12:07:14,6,University Campus & Med,37.76873,-122.45849,5,Mission Nightlife & Arts,37.79168,-122.41567,4.55,15.0,1.0,16.93,16.93,2.54,15.24,2,Clear,12,5,1
REQ_202609051207_9_030,2026-09-05 12:07:33,9,Central Railway Station,37.77692,-122.40665,3,Metro Int'l Airport,37.64689,-122.36739,14.87,38.5,1.07,43.73,46.79,7.02,42.11,2,Clear,12,5,1
REQ_202609051208_5_006,2026-09-05 12:08:34,5,Mission Nightlife & Arts,37.75339,-122.41766,1,Downtown Financial,37.79648,-122.39941,5.05,14.0,1.0,17.49,17.49,2.62,15.74,1,Clear,12,5,1
REQ_202609051208_8_010,2026-09-05 12:08:34,8,Sunset Residential District,37.76434,-122.48726,10,Convention Center Arena,37.76146,-122.40938,6.85,18.7,1.0,22.38,22.38,3.36,20.14,2,Clear,12,5,1
REQ_202609051208_7_017,2026-09-05 12:08:36,7,Marina & Golden Gate View,37.80471,-122.42864,10,Convention Center Arena,37.79912,-122.38719,3.69,10.9,1.0,13.96,13.96,2.09,12.56,2,Clear,12,5,1
REQ_202609051208_6_007,2026-09-05 12:08:56,6,University Campus & Med,37.75441,-122.46685,1,Downtown Financial,37.76007,-122.38592,7.14,20.2,1.0,23.43,23.43,3.51,21.08,4,Clear,12,5,1
REQ_202609051208_4_010,2026-09-05 12:08:59,4,Waterfront & Pier Dining,37.80877,-122.42084,9,Central Railway Station,37.79162,-122.40375,2.43,7.6,1.37,10.53,14.42,2.16,12.98,1,Clear,12,5,1
REQ_202609051209_3_006,2026-09-05 12:09:06,3,Metro Int'l Airport,37.62546,-122.38008,1,Downtown Financial,37.81253,-122.39022,20.82,52.9,1.07,59.49,63.66,0.0,47.74,1,Clear,12,5,1
REQ_202609051209_6_015,2026-09-05 12:09:35,6,University Campus & Med,37.76195,-122.46251,1,Downtown Financial,37.7984,-122.38424,7.98,21.4,1.0,25.36,25.36,3.8,22.82,1,Clear,12,5,1
REQ_202609051209_7_001,2026-09-05 12:09:49,7,Marina & Golden Gate View,37.8076,-122.4347,5,Mission Nightlife & Arts,37.76127,-122.42857,5.18,15.7,1.0,18.32,18.32,2.75,16.49,1,Clear,12,5,1
REQ_202609051210_9_009,2026-09-05 12:10:00,9,Central Railway Station,37.77039,-122.39756,4,Waterfront & Pier Dining,37.79199,-122.42211,3.23,8.9,1.07,12.43,13.3,0.0,9.98,2,Clear,12,5,1
REQ_202609051210_3_040,2026-09-05 12:10:07,3,Metro Int'l Airport,37.62088,-122.39292,6,University Campus & Med,37.7566,-122.49319,17.48,44.1,1.07,50.4,53.93,0.0,40.45,4,Clear,12,5,1
REQ_202609051210_6_000,2026-09-05 12:10:16,6,University Campus & Med,37.76606,-122.46341,10,Convention Center Arena,37.7824,-122.43935,2.79,7.2,1.0,11.04,11.04,1.66,9.94,1,Clear,12,5,1
REQ_202609051210_4_034,2026-09-05 12:10:18,4,Waterfront & Pier Dining,37.79994,-122.42134,3,Metro Int'l Airport,37.61625,-122.35638,21.21,55.4,1.37,61.07,83.66,0.0,62.74,1,Clear,12,5,1
REQ_202609051210_1_006,2026-09-05 12:10:33,1,Downtown Financial,37.78895,-122.3973,2,Midtown Tech Hub,37.78056,-122.43104,3.11,9.4,1.0,12.39,12.39,1.86,11.15,1,Clear,12,5,1
REQ_202609051210_4_024,2026-09-05 12:10:47,4,Waterfront & Pier Dining,37.80868,-122.41561,2,Midtown Tech Hub,37.77792,-122.4448,4.28,13.4,1.37,15.89,21.76,3.26,19.58,1,Clear,12,5,1
REQ_202609051210_3_029,2026-09-05 12:10:49,3,Metro Int'l Airport,37.62857,-122.37509,5,Mission Nightlife & Arts,37.77093,-122.44262,16.91,44.9,1.07,49.65,53.12,0.0,39.84,1,Clear,12,5,1
REQ_202609051211_6_009,2026-09-05 12:11:02,6,University Campus & Med,37.75949,-122.4616,9,Central Railway Station,37.79103,-122.36657,9.06,24.8,1.0,28.49,28.49,4.27,25.64,1,Clear,12,5,1
REQ_202609051211_3_002,2026-09-05 12:11:03,3,Metro Int'l Airport,37.61812,-122.38771,4,Waterfront & Pier Dining,37.79758,-122.41714,20.12,51.8,1.07,57.85,61.9,9.28,55.7,2,Clear,12,5,1
REQ_202609051211_4_030,2026-09-05 12:11:05,4,Waterfront & Pier Dining,37.80959,-122.41932,7,Marina & Golden Gate View,37.80437,-122.40937,1.2,4.9,1.37,7.38,10.1,0.0,7.57,1,Clear,12,5,1
REQ_202609051211_9_018,2026-09-05 12:11:07,9,Central Railway Station,37.77916,-122.39514,3,Metro Int'l Airport,37.61208,-122.38955,18.58,48.7,1.07,54.0,57.78,8.67,52.0,1,Clear,12,5,1
REQ_202609051211_6_002,2026-09-05 12:11:20,6,University Campus & Med,37.75813,-122.47035,7,Marina & Golden Gate View,37.7972,-122.45214,4.63,13.6,1.0,16.59,16.59,2.49,14.93,1,Clear,12,5,1
REQ_202609051211_4_027,2026-09-05 12:11:26,4,Waterfront & Pier Dining,37.80594,-122.41011,3,Metro Int'l Airport,37.61982,-122.37816,20.89,53.3,1.37,59.75,81.86,12.28,73.68,1,Clear,12,5,1
REQ_202609051211_7_003,2026-09-05 12:11:49,7,Marina & Golden Gate View,37.81078,-122.43886,10,Convention Center Arena,37.7783,-122.40846,4.49,15.2,1.0,16.91,16.91,2.54,15.22,1,Clear,12,5,1
REQ_202609051212_7_012,2026-09-05 12:12:01,7,Marina & Golden Gate View,37.80521,-122.439,1,Downtown Financial,37.7916,-122.42799,1.8,7.3,1.0,9.29,9.29,1.39,8.36,1,Clear,12,5,1
REQ_202609051212_3_022,2026-09-05 12:12:03,3,Metro Int'l Airport,37.60995,-122.36414,5,Mission Nightlife & Arts,37.76681,-122.44815,18.94,49.0,1.07,54.75,58.58,8.79,52.72,1,Clear,12,5,1
REQ_202609051212_8_008,2026-09-05 12:12:08,8,Sunset Residential District,37.7595,-122.46621,1,Downtown Financial,37.78324,-122.38895,7.29,20.1,1.0,23.65,23.65,0.0,17.74,1,Clear,12,5,1
REQ_202609051213_8_002,2026-09-05 12:13:05,8,Sunset Residential District,37.76283,-122.47773,4,Waterfront & Pier Dining,37.80017,-122.43292,5.72,16.1,1.0,19.44,19.44,2.92,17.5,2,Clear,12,5,1
REQ_202609051214_8_007,2026-09-05 12:14:17,8,Sunset Residential District,37.76445,-122.47821,6,University Campus & Med,37.75025,-122.47383,1.63,5.7,1.0,8.42,8.42,1.26,7.57,1,Clear,12,5,1
REQ_202609051214_3_028,2026-09-05 12:14:20,3,Metro Int'l Airport,37.62237,-122.37943,7,Marina & Golden Gate View,37.79466,-122.47871,21.05,53.9,1.07,60.26,64.48,9.67,58.03,3,Clear,12,5,1
REQ_202609051214_2_002,2026-09-05 12:14:29,2,Midtown Tech Hub,37.78319,-122.41628,9,Central Railway Station,37.76162,-122.40169,2.72,9.7,1.0,11.79,11.79,0.0,8.84,1,Clear,12,5,1
REQ_202609051214_9_007,2026-09-05 12:14:31,9,Central Railway Station,37.77924,-122.4038,5,Mission Nightlife & Arts,37.76745,-122.41116,1.46,5.5,1.07,8.06,8.62,0.0,6.46,1,Clear,12,5,1
REQ_202609051214_8_000,2026-09-05 12:14:32,8,Sunset Residential District,37.76862,-122.48595,9,Central Railway Station,37.77793,-122.40895,6.85,19.2,1.0,22.54,22.54,0.0,16.9,1,Clear,12,5,1
REQ_202609051214_9_023,2026-09-05 12:14:37,9,Central Railway Station,37.77794,-122.3944,3,Metro Int'l Airport,37.61011,-122.36179,18.88,49.6,1.07,54.85,58.69,0.0,44.02,1,Clear,12,5,1
REQ_202609051214_3_044,2026-09-05 12:14:44,3,Metro Int'l Airport,37.62992,-122.40907,8,Sunset Residential District,37.7515,-122.45919,14.22,38.4,1.07,42.54,45.51,6.83,40.96,1,Clear,12,5,1
REQ_202609051215_9_024,2026-09-05 12:15:55,9,Central Railway Station,37.77633,-122.40588,7,Marina & Golden Gate View,37.80712,-122.44721,4.99,14.0,1.07,17.38,18.6,0.0,13.95,3,Clear,12,5,1
REQ_202609051215_5_003,2026-09-05 12:15:55,5,Mission Nightlife & Arts,37.7624,-122.407,6,University Campus & Med,37.77376,-122.47666,6.25,18.1,1.0,21.09,21.09,3.16,18.98,1,Clear,12,5,1
REQ_202609051215_7_008,2026-09-05 12:15:56,7,Marina & Golden Gate View,37.80343,-122.43885,1,Downtown Financial,37.80184,-122.40382,3.08,10.5,1.0,12.72,12.72,0.0,9.54,1,Clear,12,5,1
REQ_202609051216_4_035,2026-09-05 12:16:20,4,Waterfront & Pier Dining,37.80806,-122.41289,2,Midtown Tech Hub,37.7753,-122.42782,3.87,12.8,1.37,14.95,20.48,3.07,18.43,1,Clear,12,5,1
